time,temp0,hum0,cpt0,temp1,hum1,cpt1,temp2,hum2,cpt2,temp3,hum3,cpt3,temp4,hum4,cpt4,temp5,hum5,cpt5,temp6,hum6,cpt6,temp7,hum7,cpt7,temp8,hum8,cpt8,temp9,hum9,cpt9,targ0,meas0,temp_start0,temp_end0,open0,timeout0,cpt0,targ1,meas1,temp_start1,temp_end1,open1,timeout1,cpt1,targ2,meas2,temp_start2,temp_end2,open2,timeout2,cpt2,targ3,meas3,temp_start3,temp_end3,open3,timeout3,cpt3,targ4,meas4,temp_start4,temp_end4,open4,timeout4,cpt4
31_10_0_33_42,0,0,0,21.10,44.60,13490,19.90,56.40,13449,0,0,0,19.00,56.00,13486,19.70,51.80,13483,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.36,20.43,C,0,0,17.90,19.90,20.36,20.43,C,5,0,21.20,0.00,20.36,20.99,C,2330,530,18.10,19.00,20.36,64.10,C,1,0,20.20,19.70,20.36,64.10,O,2,0
31_10_0_34_12,0,0,0,21.10,44.60,13490,19.90,56.40,13563,0,0,0,19.00,56.00,13566,19.70,51.70,13556,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.30,20.30,C,6,0,17.90,19.90,20.30,20.36,C,0,0,21.20,0.00,20.30,20.99,C,2336,536,18.10,19.00,20.30,64.10,C,0,0,20.20,19.70,20.30,64.10,O,1,0
31_10_0_34_42,0,0,0,21.10,44.60,13490,20.00,56.50,13578,0,0,0,19.00,56.00,13609,19.70,51.70,13610,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.24,20.24,C,15,0,17.90,20.00,20.24,20.36,C,7,0,21.20,0.00,20.24,20.99,C,2346,546,18.10,19.00,20.24,64.10,C,0,0,20.20,19.70,20.24,64.10,O,2,0
31_10_0_35_13,0,0,0,21.10,44.60,13664,20.00,56.50,13578,0,0,0,19.00,56.00,13652,19.80,51.80,13658,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.24,20.24,C,2,0,17.90,20.00,20.24,20.36,C,15,0,21.20,0.00,20.24,20.99,C,2354,554,18.10,19.00,20.24,64.10,C,0,0,20.20,19.80,20.24,64.10,O,0,0
31_10_0_35_43,0,0,0,21.10,44.60,13716,19.80,56.40,13722,0,0,0,19.00,56.00,13721,19.70,51.80,13726,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.30,20.24,C,0,0,17.90,20.00,20.30,20.36,C,23,0,21.20,0.00,20.30,20.99,C,2362,562,18.10,19.00,20.30,64.10,C,1,0,20.20,19.80,20.30,64.10,O,0,0
31_10_0_36_13,0,0,0,21.10,44.50,13773,20.10,56.60,13765,0,0,0,19.00,56.00,13748,19.80,51.90,13771,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.30,20.30,C,2,0,17.90,20.10,20.30,20.43,C,1,0,21.20,0.00,20.30,21.05,C,2371,571,18.10,19.00,20.30,63.91,C,3,0,20.20,19.80,20.30,64.10,O,0,0
31_10_0_36_44,0,0,0,21.10,44.60,13829,19.90,56.50,13834,0,0,0,19.00,56.00,13748,19.70,51.80,13836,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.30,20.30,C,0,0,17.90,19.90,20.30,20.43,C,0,0,21.20,0.00,20.30,21.05,C,2378,578,18.10,19.00,20.30,64.10,C,10,0,20.20,20.00,20.30,64.10,O,0,0
31_10_0_37_14,0,0,0,21.10,44.50,13864,19.90,56.50,13852,0,0,0,19.00,56.00,13748,19.70,51.70,13872,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.30,20.30,C,1,0,17.90,19.90,20.30,20.43,C,7,0,21.20,0.00,20.30,20.80,C,2388,588,18.10,19.00,20.30,64.10,C,20,0,20.20,19.70,20.30,64.10,O,0,0
31_10_0_37_44,0,0,0,21.10,44.50,13949,19.90,56.50,13945,0,0,0,19.00,56.00,13943,19.80,52.00,13936,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.30,20.30,C,0,0,17.90,19.90,20.30,20.43,C,0,0,21.20,0.00,20.30,21.05,C,2395,595,18.10,19.00,20.30,64.10,C,1,0,20.20,19.80,20.30,64.10,O,1,0
31_10_0_38_14,0,0,0,21.30,44.70,14012,19.90,56.60,13985,0,0,0,19.00,56.00,14019,19.70,52.00,14017,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.30,20.30,20.30,C,0,0,17.90,19.90,20.30,20.43,C,3,0,21.20,0.00,20.30,21.05,O,2402,602,18.10,19.00,20.30,64.10,C,1,0,20.20,19.70,20.30,64.10,O,0,0
31_10_0_38_44,0,0,0,21.30,44.70,14012,19.90,56.70,14062,0,0,0,19.00,55.90,14064,19.70,52.00,14065,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.30,20.30,20.30,C,9,0,17.90,19.90,20.30,20.43,C,1,0,21.20,0.00,20.30,21.05,O,2411,611,18.10,19.00,20.30,64.10,C,0,0,20.20,19.70,20.30,64.10,O,1,0
31_10_0_39_15,0,0,0,21.30,44.70,14012,19.90,56.70,14126,0,0,0,19.00,55.90,14113,19.70,52.00,14123,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.30,20.30,20.36,C,17,0,17.90,20.10,20.30,20.36,C,1,0,21.20,0.00,20.30,21.12,O,2419,619,18.10,19.00,20.30,64.10,C,1,0,20.20,19.70,20.30,64.10,O,0,0
31_10_0_39_45,0,0,0,21.10,44.50,14157,19.90,56.70,14136,0,0,0,19.00,56.00,14160,19.70,51.90,14151,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.30,20.30,C,1,0,17.90,19.90,20.30,20.36,C,7,0,21.20,0.00,20.30,21.12,O,2429,629,18.10,19.00,20.30,64.10,C,2,0,20.20,19.70,20.30,64.10,O,2,0
31_10_0_40_15,0,0,0,21.10,44.50,14227,19.90,56.70,14136,0,0,0,19.00,56.00,14218,20.00,52.20,14223,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.30,20.24,C,1,0,17.90,19.90,20.30,20.43,C,14,0,21.20,0.00,20.30,21.12,O,2436,636,18.10,19.00,20.30,63.66,C,0,0,20.20,20.00,20.30,64.10,O,0,0
31_10_0_40_46,0,0,0,21.10,44.50,14262,19.90,56.70,14264,0,0,0,19.00,56.00,14232,19.50,51.90,14253,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.24,20.24,C,0,0,17.90,19.90,20.24,20.43,C,24,0,21.20,0.00,20.24,21.12,O,2446,646,18.10,19.00,20.24,64.10,C,7,0,20.20,19.50,20.24,64.10,O,1,0
31_10_0_41_16,0,0,0,21.20,44.60,14306,19.90,56.70,14315,0,0,0,19.00,56.00,14232,19.70,51.70,14322,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.20,20.30,20.24,C,0,0,17.90,19.90,20.30,20.43,C,0,0,21.20,0.00,20.30,21.12,O,2454,654,18.10,19.00,20.30,64.10,C,15,0,20.20,19.70,20.30,64.10,O,0,0
31_10_0_41_46,0,0,0,21.10,44.50,14360,19.70,56.60,14370,0,0,0,19.10,56.10,14367,19.70,51.90,14366,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.24,20.24,C,2,0,17.90,20.10,20.24,20.43,C,4,0,21.20,0.00,20.24,21.12,O,2463,663,18.10,19.10,20.24,64.10,C,1,0,20.20,19.70,20.24,64.10,O,1,0
31_10_0_42_16,0,0,0,21.10,44.50,14430,19.90,56.80,14403,0,0,0,19.10,56.10,14421,19.70,51.90,14433,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.24,20.24,C,1,0,17.90,19.90,20.24,20.43,C,3,0,21.20,0.00,20.24,21.12,O,2470,670,18.10,19.10,20.24,64.10,C,1,0,20.20,19.70,20.24,64.10,O,1,0
31_10_0_42_47,0,0,0,21.10,44.50,14482,19.90,56.90,14503,0,0,0,19.00,56.00,14498,19.70,51.90,14491,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.24,20.24,C,1,0,17.90,19.90,20.24,20.43,C,0,0,21.20,0.00,20.24,21.18,O,2478,678,18.10,19.00,20.24,64.10,C,1,0,20.20,19.70,20.24,64.10,O,0,0
31_10_0_43_17,0,0,0,21.10,44.50,14482,19.90,57.00,14547,0,0,0,19.00,56.00,14555,19.70,51.70,14560,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.18,20.24,C,9,0,17.90,19.90,20.18,20.43,C,1,0,21.20,0.00,20.18,21.18,O,2486,686,18.10,19.00,20.18,64.10,C,1,0,20.20,19.70,20.18,64.10,O,0,0
31_10_0_43_47,0,0,0,21.10,44.50,14482,19.90,56.90,14621,0,0,0,19.00,56.00,14628,19.70,51.90,14614,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.18,20.18,C,16,0,17.90,19.90,20.18,20.43,C,1,0,21.20,0.00,20.18,21.18,O,2493,693,18.10,19.00,20.18,64.10,C,1,0,20.20,19.70,20.18,64.10,O,0,0
31_10_0_44_17,0,0,0,21.10,44.50,14482,19.90,57.00,14671,0,0,0,19.00,55.90,14673,19.70,51.90,14682,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.24,20.24,C,25,0,17.90,19.90,20.24,20.43,C,2,0,21.20,0.00,20.24,21.18,O,2502,702,18.10,19.10,20.24,64.10,C,2,0,20.20,19.70,20.24,64.10,O,1,0
31_10_0_44_47,0,0,0,21.10,44.60,14732,19.90,57.00,14671,0,0,0,19.00,56.10,14714,19.70,52.00,14724,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.74,20.24,C,0,0,17.90,19.90,20.74,20.43,C,10,0,21.20,0.00,20.74,21.18,O,2510,710,18.10,19.00,20.74,64.10,C,0,0,20.20,19.70,20.74,64.10,O,0,0
31_10_0_45_18,0,0,0,21.00,44.50,14763,19.90,57.00,14671,0,0,0,19.00,56.10,14714,19.70,52.00,14769,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.00,20.24,20.18,C,1,0,17.90,19.90,20.24,20.43,C,20,0,21.20,0.00,20.24,21.18,O,2520,720,18.10,19.00,20.24,64.10,C,10,0,20.20,19.70,20.24,64.10,O,0,0
31_10_0_45_48,0,0,0,21.10,44.60,14802,19.90,57.00,14671,0,0,0,19.00,56.10,14714,19.80,52.00,14798,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.18,20.24,C,2,0,17.90,19.90,20.18,20.43,C,30,0,21.20,0.00,20.18,21.18,O,2530,730,18.10,19.00,20.18,64.10,C,20,0,20.20,19.80,20.18,64.10,O,1,0
31_10_0_46_18,0,0,0,21.10,44.60,14867,19.90,56.90,14871,0,0,0,19.00,56.00,14860,19.70,51.90,14881,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.24,20.24,C,1,0,17.90,19.90,20.24,20.43,C,1,0,21.20,0.00,20.24,21.18,O,2536,736,18.10,19.00,20.24,64.10,C,0,0,20.20,19.70,20.24,64.10,O,0,0
31_10_0_46_49,0,0,0,21.10,44.60,14925,19.90,56.90,14897,0,0,0,19.00,56.00,14937,19.70,51.90,14934,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.30,20.30,C,1,0,17.90,19.90,20.30,20.36,C,6,0,21.20,0.00,20.30,21.24,O,2545,745,18.10,19.00,20.30,64.10,C,1,0,20.20,19.70,20.30,64.10,O,0,0
31_10_0_47_19,0,0,0,21.10,44.60,15001,19.70,56.70,15000,0,0,0,19.00,56.00,14999,19.70,51.90,15005,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.30,20.30,C,0,0,17.90,19.70,20.30,20.36,C,0,0,21.20,0.00,20.30,21.24,O,2552,752,18.10,19.00,20.30,64.10,C,0,0,20.20,19.70,20.30,64.10,O,0,0
31_10_0_47_49,0,0,0,21.10,44.60,15001,19.90,56.80,15049,0,0,0,19.00,56.00,15050,19.70,52.00,15041,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.36,20.36,C,9,0,17.90,19.90,20.36,20.36,C,1,0,21.20,0.00,20.36,21.24,O,2561,761,18.10,19.00,20.36,64.10,C,1,0,20.20,19.70,20.36,64.10,O,0,0
31_10_0_48_19,0,0,0,21.10,44.60,15001,19.90,56.70,15107,0,0,0,19.00,56.00,15109,19.70,51.70,15113,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.43,20.43,C,17,0,17.90,19.90,20.43,20.36,C,1,0,21.20,0.00,20.43,21.24,O,2569,769,18.10,19.00,20.43,64.10,C,0,0,20.20,19.70,20.43,64.10,O,0,0
31_10_0_48_50,0,0,0,21.10,44.60,15156,183.74,56.80,15166,0,0,0,19.00,56.00,15148,19.70,51.90,15152,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.49,20.49,C,0,0,17.90,19.70,20.49,20.43,C,1,0,21.20,0.00,20.49,21.24,O,2577,777,18.10,19.00,20.49,64.10,C,0,0,20.20,19.70,20.49,64.10,O,0,0
31_10_0_49_20,0,0,0,21.10,44.60,15187,19.90,56.80,15201,0,0,0,19.00,56.00,15169,19.60,51.70,15206,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.55,20.55,C,4,0,17.90,19.90,20.55,20.43,C,1,0,21.20,0.00,20.55,21.24,O,2587,787,18.10,19.00,20.55,64.10,C,8,0,20.20,19.70,20.55,64.10,O,2,0
31_10_0_49_50,0,0,0,21.10,44.60,15251,19.70,56.50,15236,0,0,0,19.00,56.00,15169,19.70,51.70,15243,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.62,20.62,C,5,0,17.90,19.70,20.62,20.43,C,3,0,21.20,0.00,20.62,21.24,O,2596,796,18.10,19.00,20.62,64.10,C,17,0,20.20,19.70,20.62,64.10,O,0,0
31_10_0_50_21,0,0,0,21.10,44.60,15287,19.70,56.50,15236,0,0,0,19.00,56.00,15169,19.70,51.90,15294,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.62,20.62,C,0,0,17.90,19.70,20.62,20.36,C,12,0,21.20,0.00,20.62,21.30,O,2605,805,18.10,19.00,20.62,64.10,C,26,0,20.20,19.70,20.62,64.10,O,1,0
31_10_0_50_51,0,0,0,21.10,44.60,15343,19.70,56.50,15236,0,0,0,19.00,55.90,15357,20.00,52.20,15349,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.55,20.62,C,1,0,17.90,19.70,20.55,20.36,C,20,0,21.20,0.00,20.55,21.30,O,2613,813,18.10,19.00,20.55,64.10,C,2,0,20.20,20.00,20.55,64.10,O,0,0
31_10_0_51_21,0,0,0,21.10,44.60,15404,19.90,56.80,15418,0,0,0,19.00,56.00,15415,19.70,52.00,15419,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.55,20.49,C,2,0,17.90,19.90,20.55,20.43,C,0,0,21.20,0.00,20.55,21.30,O,2621,821,18.10,19.00,20.55,64.10,C,1,0,20.20,19.80,20.55,64.10,O,1,0
31_10_0_51_52,0,0,0,20.90,44.40,15474,19.90,56.80,15472,0,0,0,19.00,56.00,15484,19.70,52.00,15482,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.43,20.43,C,0,0,17.90,19.90,20.43,20.36,C,0,0,21.20,0.00,20.43,21.30,O,2628,828,18.10,19.00,20.43,64.10,C,1,0,20.20,19.70,20.43,64.10,O,0,0
31_10_0_52_22,0,0,0,20.90,44.40,15474,19.80,56.70,15525,0,0,0,19.00,56.00,15533,19.70,51.70,15537,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.43,20.43,C,9,0,17.90,19.80,20.43,20.36,C,3,0,21.20,0.00,20.43,21.30,O,2637,837,18.10,19.00,20.43,64.10,C,0,0,20.20,19.70,20.43,64.10,O,2,0
31_10_0_52_52,0,0,0,20.90,44.40,15474,19.90,56.80,15594,0,0,0,19.00,56.00,15581,19.50,51.80,15589,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.36,20.36,C,17,0,17.90,19.90,20.36,20.36,C,1,0,21.20,0.00,20.36,21.30,O,2645,845,18.10,19.00,20.36,64.10,C,0,0,20.20,19.50,20.36,64.10,O,0,0
31_10_0_53_22,0,0,0,21.10,44.60,15652,19.90,56.70,15654,0,0,0,19.00,56.00,15655,19.70,52.00,15657,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.36,20.36,C,1,0,17.90,19.90,20.36,20.36,C,1,0,21.20,0.00,20.36,21.37,O,2653,853,18.10,19.00,20.36,64.10,C,2,0,20.20,19.90,20.36,64.04,O,1,0
31_10_0_53_52,0,0,0,21.10,44.60,15702,19.90,56.80,15696,0,0,0,19.00,56.00,15655,19.70,51.90,15700,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.36,20.36,C,6,0,17.90,19.90,20.36,20.43,C,3,0,21.20,0.00,20.36,21.30,O,2662,862,18.10,19.00,20.36,64.10,C,8,0,20.20,19.70,20.36,64.10,O,0,0
31_10_0_54_23,0,0,0,21.00,44.50,15752,19.90,56.90,15744,0,0,0,19.00,56.00,15655,19.70,51.70,15754,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.00,20.30,20.30,C,1,0,17.90,19.90,20.36,20.36,C,0,0,21.20,0.00,20.36,21.37,O,2670,870,18.10,19.00,20.36,64.10,C,16,0,20.20,19.70,20.36,64.10,O,0,0
31_10_0_54_53,0,0,0,21.00,44.50,15793,19.90,56.80,15760,0,0,0,19.00,56.00,15808,19.70,52.00,15802,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.00,20.24,20.24,C,1,0,17.90,19.90,20.24,20.43,C,7,0,21.20,0.00,20.24,21.37,O,2679,879,18.10,19.00,20.24,64.10,C,0,0,20.20,19.70,20.24,64.10,O,0,0
31_10_0_55_23,0,0,0,21.10,44.60,15874,19.90,56.80,15760,0,0,0,19.10,56.10,15868,19.70,51.90,15876,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.30,20.24,20.24,C,2,0,17.90,19.90,20.24,20.43,C,14,0,21.20,0.00,20.24,21.37,O,2686,886,18.10,19.10,20.24,64.10,C,0,0,20.20,19.70,20.24,64.10,O,1,0
31_10_0_55_53,0,0,0,20.90,44.40,15923,19.90,56.80,15760,0,0,0,19.00,56.00,15913,19.60,51.70,15927,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.24,20.24,C,1,0,17.90,19.90,20.24,20.36,C,23,0,21.20,0.00,20.24,21.37,O,2695,895,18.10,19.00,20.24,63.91,C,0,0,20.20,19.60,20.24,64.10,O,0,0
31_10_0_56_24,0,0,0,21.10,44.60,15937,19.90,56.90,15979,0,0,0,19.00,56.00,15973,19.80,51.90,15966,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.18,20.24,C,6,0,17.90,19.90,20.18,20.36,C,31,0,21.20,0.00,20.18,21.37,O,2703,903,18.10,19.00,20.18,64.10,C,2,0,20.20,19.80,20.18,64.10,O,0,0
31_10_0_56_54,0,0,0,21.10,44.60,15937,19.90,56.90,16020,0,0,0,19.00,56.00,16030,19.70,51.90,16041,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.24,20.24,C,14,0,17.90,19.90,20.24,20.43,C,3,0,21.20,0.00,20.24,21.37,O,2711,911,18.10,19.00,20.24,64.10,C,0,0,20.20,19.70,20.24,64.10,O,0,0
31_10_0_57_24,0,0,0,21.10,44.60,15937,19.80,56.90,16096,0,0,0,19.10,56.10,16098,19.70,52.00,16086,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.30,20.30,C,22,0,17.90,19.90,20.30,20.36,C,1,0,21.20,0.00,20.30,21.37,O,2719,919,18.10,19.00,20.30,64.10,C,1,0,20.20,19.70,20.30,64.10,O,0,0
31_10_0_57_54,0,0,0,21.10,44.60,16169,19.80,56.90,16153,0,0,0,19.00,56.00,16118,19.70,52.00,16162,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.24,20.24,C,0,0,17.90,19.80,20.24,19.86,C,0,0,21.20,0.00,20.24,21.43,O,2726,926,18.10,19.00,20.24,64.10,C,4,0,20.20,19.80,20.24,64.10,O,1,0
31_10_0_58_25,0,0,0,21.10,44.60,16226,19.80,56.90,16228,0,0,0,19.00,56.00,16118,19.80,52.10,16223,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.24,20.24,C,0,0,17.90,19.80,20.24,20.30,C,0,0,21.20,0.00,20.24,21.43,O,2734,934,18.10,19.00,20.24,64.10,C,12,0,20.20,19.80,20.24,64.10,O,1,0
31_10_0_58_55,0,0,0,21.10,44.60,16239,19.80,56.90,16264,0,0,0,19.00,56.00,16249,19.70,51.70,16263,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,19.80,20.24,C,4,0,17.90,19.70,19.80,20.30,C,1,0,21.20,0.00,19.80,21.43,O,2744,944,18.10,19.00,19.80,64.10,C,2,0,20.20,19.70,19.80,64.10,O,0,0
31_10_0_59_25,0,0,0,21.20,44.80,16320,19.80,56.90,16315,0,0,0,19.00,56.00,16316,19.40,51.40,16313,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.24,20.24,C,2,0,17.90,19.80,20.24,20.36,C,0,0,21.20,0.00,20.24,21.43,O,2752,952,18.10,19.00,20.24,64.10,C,0,0,20.20,19.40,20.24,64.10,O,0,0
31_10_0_59_56,0,0,0,21.10,44.60,16368,19.90,56.90,16366,0,0,0,19.00,56.00,16367,19.50,51.70,16375,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.24,20.24,C,1,0,17.90,19.90,20.24,20.36,C,2,0,21.20,0.00,20.24,21.43,O,2760,960,18.10,19.00,20.24,64.10,C,1,0,20.20,19.70,20.24,64.10,O,2,0
31_10_1_0_26,0,0,0,21.10,44.60,16406,19.90,56.90,16366,0,0,0,19.00,56.00,16416,19.70,51.90,16410,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.24,20.24,C,1,0,17.90,19.90,20.24,20.30,C,12,0,21.20,0.00,20.24,21.43,O,2770,970,18.10,19.00,20.24,64.10,C,0,0,20.20,19.70,20.24,64.10,O,1,0
31_10_1_0_56,0,0,0,21.10,44.60,16446,19.90,56.90,16366,0,0,0,19.00,56.00,16461,19.70,51.70,16467,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.24,20.24,C,3,0,17.90,19.90,20.24,20.30,C,20,0,21.20,0.00,20.24,21.43,O,2778,978,18.10,19.00,20.24,64.10,C,0,0,20.20,19.70,20.24,64.10,O,1,0
31_10_1_1_26,0,0,0,21.10,44.60,16446,19.90,56.80,16504,0,0,0,19.00,56.00,16516,19.70,51.70,16514,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.18,20.18,C,11,0,17.90,19.90,20.18,20.36,C,1,0,21.20,0.00,20.18,21.43,O,2787,987,18.10,19.00,20.18,64.10,C,1,0,20.20,19.70,20.18,64.10,O,0,0
31_10_1_1_57,0,0,0,21.10,44.60,16446,19.90,56.80,16557,0,0,0,19.00,56.00,16559,19.70,51.90,16564,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.11,20.11,C,20,0,17.90,19.90,20.11,20.36,C,0,0,21.20,0.00,20.11,21.49,O,2796,996,18.10,19.00,20.11,64.10,C,0,0,20.20,19.70,20.11,64.10,O,0,0
31_10_1_2_27,0,0,0,21.10,44.50,16604,19.90,56.90,16612,0,0,0,19.00,56.00,16559,19.70,51.90,16600,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.18,20.18,C,0,0,17.90,19.90,20.18,20.30,C,1,0,21.20,0.00,20.18,21.49,O,2805,1005,18.10,19.00,20.18,64.10,C,9,0,20.20,19.70,20.18,64.10,O,0,0
31_10_1_2_57,0,0,0,21.10,44.60,16663,19.90,56.80,16648,0,0,0,19.00,56.00,16559,19.70,51.90,16668,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.18,20.18,C,1,0,17.90,19.90,20.18,20.30,C,3,0,21.20,0.00,20.18,21.49,O,2813,1013,18.10,19.00,20.18,64.10,C,17,0,20.20,19.70,20.18,64.10,O,0,0
31_10_1_3_28,0,0,0,21.10,44.60,16712,19.90,56.90,16695,0,0,0,19.00,56.00,16711,19.70,52.00,16702,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.18,20.18,C,5,0,17.90,19.90,20.18,20.30,C,5,0,21.20,0.00,20.18,21.49,O,2822,1022,18.10,19.00,20.18,64.10,C,0,0,20.20,19.70,20.18,64.10,O,0,0
31_10_1_3_58,0,0,0,21.10,44.60,16771,19.90,56.90,16695,0,0,0,19.00,56.00,16763,19.70,51.90,16778,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.18,20.18,C,0,0,17.90,19.90,20.18,20.36,C,13,0,21.20,0.00,20.18,21.49,O,2830,1030,18.10,19.00,20.18,64.10,C,1,0,20.20,19.70,20.18,64.10,O,0,0
31_10_1_4_29,0,0,0,21.10,44.50,16863,20.00,56.90,16855,0,0,0,19.00,56.00,16862,19.60,51.90,16847,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.18,20.24,C,1,0,17.90,20.00,20.18,20.36,C,0,0,21.20,0.00,20.18,21.49,O,2836,1036,18.10,19.00,20.18,64.10,C,0,0,20.20,19.60,20.18,64.10,O,0,0
31_10_1_4_59,0,0,0,21.10,44.50,16934,19.90,56.80,16921,0,0,0,19.00,56.00,16928,19.70,51.70,16941,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.24,20.24,C,0,0,17.90,19.90,20.24,20.30,C,1,0,21.20,0.00,20.24,21.49,O,2842,1042,18.10,19.00,20.24,64.10,C,0,0,20.20,19.70,20.24,64.10,O,1,0
31_10_1_5_30,0,0,0,21.10,44.50,16970,19.90,56.80,16921,0,0,0,19.00,56.00,16994,19.70,52.00,16992,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.24,20.24,C,4,0,17.90,19.90,20.24,20.36,C,10,0,21.20,0.00,20.24,21.49,O,2851,1051,18.10,19.00,20.24,64.10,C,2,0,20.20,19.70,20.24,64.10,O,1,0
31_10_1_6_0,0,0,0,21.10,44.50,16970,19.90,56.80,16921,0,0,0,19.00,56.00,17036,19.70,52.00,17041,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.30,20.30,C,13,0,17.90,19.90,20.30,20.36,C,19,0,21.20,0.00,20.30,21.56,O,2860,1060,18.10,19.00,20.30,64.10,C,0,0,20.20,19.70,20.30,64.10,O,0,0
31_10_1_6_30,0,0,0,21.10,44.50,16970,19.90,56.80,17065,0,0,0,19.00,56.00,17055,19.70,51.90,17071,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.36,20.43,C,23,0,17.90,19.90,20.36,20.30,C,1,0,21.20,0.00,20.36,21.56,O,2870,1070,18.10,19.00,20.36,64.10,C,4,0,20.20,19.70,20.36,64.10,O,1,0
31_10_1_7_0,0,0,0,21.10,44.60,17127,19.90,56.90,17121,0,0,0,19.00,56.00,17055,19.70,51.80,17126,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.43,20.43,C,1,0,17.90,19.90,20.43,20.30,C,0,0,21.20,0.00,20.43,21.56,O,2878,1078,18.10,19.00,20.43,64.10,C,12,0,20.20,19.70,20.43,64.10,O,1,0
31_10_1_7_31,0,0,0,20.90,44.40,17186,19.90,56.90,17190,0,0,0,19.00,56.00,17179,19.70,51.70,17175,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.43,20.49,C,0,0,17.90,19.90,20.43,20.36,C,1,0,21.20,0.00,20.43,21.56,O,2886,1086,18.10,19.00,20.43,64.10,C,0,0,20.20,19.70,20.43,64.10,O,0,0
